,Bitcoin,Crypto,Cryptocurrency,ETH,Crypto Ban,Crypto Bubble,Bull,Bear,Hack,Crypto Market,Stocks,Time to buy,should I sell,how to buy,exchange,wallet,mining,blockchain,Bitcoin_delta,Crypto_delta,Cryptocurrency_delta,ETH_delta,Crytpo Regulations_delta,Crypto Ban_delta,Crypto Bubble_delta,Bull_delta,Bear_delta,Hack_delta,Crypto Market_delta,Stocks_delta,Time to buy_delta,should I sell_delta,how to buy_delta,exchange_delta,wallet_delta,mining_delta,blockchain_delta,Open,High,Low,Close,Volume,PriceDelta,VolumeDelta,Twitter_Positive,Twitter_Neutral,Twitter_Negative,Telegram_Positive,Telegram_Neutral,Telegram_Negative,Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,No. of ERC20 Token Transfers,TxFee,TxGrowth,Average Txn Fee (USD),Avg Fee (Wei),BlockSize,Unique Address Total Count.1,Unique Address Receive Count.1,Unique Address Sent Count.1,EMA3,EMA7,EMA14,EMA20,EMA50,Volume_USDT,VolumeDelta_USDT,Volatility_USDT,Volume_USDC,VolumeDelta_USDC,7day_Past_Mean_Price,Yesterday_Volume,3day_Past_Mean_Volume,7day_Past_Mean_Volume,Yesterday_Vol_USDT,3day_Past_Mean_Vol_USDT,7day_Past_Mean_Vol_USDT,RSI,RSI_BuySellFlag,EMA_BuySellFlag
115,0.72,0.10101010101010102,0.07,0.1,0.5,0.0,0.88,0.87,0.4782608695652174,0.0,0.14432989690721648,0.34782608695652173,0.0,0.8,0.54,0.29333333333333333,0.1388888888888889,0.21428571428571427,0.52,0.5572519083969466,0.5,0.5,0.0,0.8571428571428571,0.5,0.55,0.5510204081632654,0.453125,0.5,0.5268817204301075,0.48717948717948717,0.4074074074074074,0.495,0.6057142857142856,0.42857142857142855,0.5233644859813084,0.36363636363636365,0.016830168603705464,0.015561502616058917,0.019447294078518702,0.015927695458994542,0.03487786414560158,0.6298348052681599,0.39505253066669205,0.02474968575267652,0.04787889456081675,0.003982675362174541,1.5061375103546953e-05,0.0003032534765844994,0.00016818028927009755,0.14368674416348703,0.12100324290186741,0.329960893726988,0.1698692468044417,0.007251818821872798,0.21845357950737754,0.0008739985433357609,0.010593629729542194,0.07000758415495012,0.1719509970347146,0.16521475849011766,0.13806530405594733,0.015361668681480468,0.012850977878132042,0.012257976685408654,0.011820213980598439,0.010010950500649596,0.03822131576721439,0.36235692720182094,0.07381266348170086,2.258399185489031e-06,0.4999975429138911,0.014976383428092075,0.04590617855031315,0.04351443413778011,0.06001046235555607,0.04128477631014355,0.04189072455508952,0.05901776076184451,0.45033698749218665,0.5,0.5
116,0.66,0.13131313131313133,0.09,0.2,0.0,0.0,0.74,0.81,0.5362318840579711,0.0,0.15463917525773196,0.4782608695652174,0.0,0.88,0.67,0.33333333333333337,0.16666666666666666,0.21428571428571427,0.47,0.5572519083969466,0.49382716049382713,0.5,0.0,0.2857142857142857,0.5,0.43,0.4795918367346939,0.4921875,0.5,0.5053763440860215,0.5384615384615384,0.5185185185185185,0.54,0.6457142857142857,0.4841269841269841,0.5420560747663551,0.4545454545454546,0.015992216235869366,0.015060967715392955,0.019253633657311787,0.016215641926857823,0.03380399148222181,0.6335099176157168,0.4056881363453772,0.023709418750812707,0.053370885407498674,0.004729426992582267,0.00010542962572482868,0.0004982021401031062,0.0,0.12229192265407747,0.09224300366254708,0.35541884876620855,0.14753789058349853,0.006829382773996713,0.21729264980070062,0.0008739985433357609,0.010256459778356035,0.06597242479046342,0.1743952703851779,0.18877552975804932,0.1125226334188105,0.015393948745159081,0.012867376976047503,0.012302686886961439,0.011873561166262793,0.010034223858225215,0.037130123129473995,0.3647272620210889,0.07124559545169588,2.0527706001497285e-06,0.49999719439454904,0.01489954532480722,0.03487786414560158,0.046220345494987325,0.054005709674154495,0.03822131576721439,0.046760869103274774,0.052970186388207996,0.46993747304396183,0.5,0.5
117,0.62,0.07070707070707072,0.07,0.25,0.0,0.0,0.61,0.81,0.463768115942029,0.0,0.16494845360824742,0.43478260869565216,0.0,0.79,0.64,0.33333333333333337,0.16666666666666666,0.14285714285714285,0.48,0.48854961832061067,0.4691358024691358,0.46153846153846156,0.0,0.5714285714285714,0.5,0.435,0.5102040816326531,0.421875,0.5,0.5053763440860215,0.43589743589743585,0.5185185185185185,0.455,0.5542857142857143,0.4603174603174603,0.5233644859813084,0.4090909090909091,0.016285345457866886,0.01535073778791926,0.01963151444541597,0.01651668086347171,0.02814705409211221,0.6335522692815376,0.4007914610219383,0.022495773915304926,0.051029748283752854,0.004878777318663812,9.036825062128172e-05,0.0005198631027162847,8.409014463504877e-05,0.14474976556942382,0.11287832989515102,0.3642920849818191,0.16734961917078517,0.007111006805914103,0.2210907148143173,0.0008739985433357609,0.010846383863910878,0.06442642397370826,0.16404923796183782,0.17991652645819997,0.11774208820704676,0.015564041879008516,0.012957840217418113,0.012383935894047692,0.011952764812156208,0.010070178835542891,0.024403919264370723,0.3507439323921702,0.03727382779567219,1.929219980522086e-06,0.49999723543579416,0.01479540545937105,0.03380399148222181,0.03881063539931781,0.04643709331756779,0.037130123129473995,0.0394636524656161,0.04589600699865726,0.49071044904682837,0.5,0.5
118,0.61,0.13131313131313133,0.02,0.1,0.0,0.0,0.56,0.78,0.4492753623188406,0.0,0.1958762886597938,0.0,0.0,0.75,0.74,0.28,0.1388888888888889,0.3571428571428571,0.495,0.5801526717557252,0.4506172839506173,0.3076923076923077,0.0,0.5714285714285714,0.5,0.475,0.49489795918367346,0.453125,0.5,0.5161290322580645,0.20512820512820512,0.5185185185185185,0.48,0.6285714285714286,0.42857142857142855,0.5046728971962616,0.5909090909090909,0.016568357787488486,0.015204731236673673,0.019426954914759202,0.01603617083996843,0.03481789938143176,0.6310241058761537,0.41396281094571535,0.022235707164838973,0.050853722936102796,0.0045800766665007216,9.036825062128172e-05,0.0005848459905558203,0.00016818028927009755,0.13350518172411563,0.115794033143662,0.2956479978045601,0.15660800052755564,0.0072048814832199005,0.19465257916647583,0.0010196649672250546,0.012334499417105786,0.05467397856990064,0.148794560448225,0.1470540891687522,0.12649206646737018,0.015403352734803259,0.012900924553707841,0.012386514137287048,0.011975044227220948,0.010083024949658258,0.031333819423705174,0.3743672685817929,0.07243995762986662,1.7500394561221101e-06,0.4999972076193085,0.014733675529096112,0.02814705409211221,0.03878561605187175,0.04318562632430592,0.024403919264370723,0.036486341968530914,0.04108655043103346,0.45104238011878905,0.5,0.5
119,0.66,0.10101010101010102,0.06,0.15000000000000002,0.0,0.0,0.71,0.85,0.5652173913043478,0.0,0.1134020618556701,0.34782608695652173,0.0,0.8,0.74,0.33333333333333337,0.20833333333333331,0.14285714285714285,0.525,0.5114503816793893,0.5061728395061729,0.46153846153846156,0.0,0.5714285714285714,0.5,0.575,0.5459183673469388,0.5234375,0.5,0.45698924731182794,0.6666666666666666,0.5185185185185185,0.525,0.5714285714285714,0.49206349206349204,0.5700934579439252,0.31818181818181823,0.01609718798427293,0.014705793803857045,0.01821282808374451,0.014870909429026496,0.04669855843573363,0.628809064352397,0.419529122578609,0.02253911837371592,0.051945080091533175,0.004629860108527903,0.00010542962572482868,0.0008664385045271412,0.0,0.13308482344952466,0.11319410253054372,0.30836325382486796,0.1623927944694586,0.006805914104670264,0.19740464263166846,0.0008739985433357609,0.010112415004132794,0.06001205686171557,0.13427888525056506,0.14085681106541822,0.103345591290216,0.014727086517860647,0.0125556809672373,0.01222423906187962,0.011875450354348699,0.01004274638616505,0.04406992675774316,0.3813453545699466,0.11176743984954278,1.878108679794224e-06,0.49999736125265104,0.014618444559806428,0.03481789938143176,0.04416566748174963,0.042214147889755915,0.031333819423705174,0.039486263733964994,0.038211044129347393,0.364200802598151,0.5,0.0
120,0.68,0.10101010101010102,0.09,0.0,0.0,0.0,0.62,0.89,0.4927536231884058,0.0,0.12371134020618557,0.3913043478260869,0.0,0.78,0.66,0.33333333333333337,0.16666666666666666,0.21428571428571427,0.51,0.5343511450381679,0.5,0.3076923076923077,0.0,0.5714285714285714,0.5,0.455,0.5306122448979592,0.421875,0.5,0.5053763440860215,0.48717948717948717,0.5185185185185185,0.49,0.5257142857142857,0.4603174603174603,0.49532710280373826,0.5,0.014914323336363344,0.014266786856777805,0.01834393970880452,0.015472247322743868,0.021176430059744983,0.634523679740468,0.3795669319576581,0.02054527328681028,0.04780848442175673,0.0035844078259570865,0.00012049100082837563,0.0006931508036217129,0.0,0.08699799521438271,0.07281052187660354,0.22324879365151964,0.09215554098264561,0.004459047172025345,0.13032076604276727,0.0007283321194464674,0.008225655413278497,0.03225210508916243,0.09480874063492359,0.10003602623016158,0.06999789366689405,0.014696481205216782,0.012452883952028804,0.012168496488139922,0.011847139822454555,0.010031202608979085,0.017448381854619534,0.33404406590781965,0.056037744006571695,1.6244156019871138e-06,0.49999717036097807,0.014565974662238915,0.04669855843573363,0.04125728630635353,0.04090253821338191,0.04406992675774316,0.036479540603725685,0.03635360919455846,0.411446519722085,0.5,0.5
121,0.65,0.05050505050505051,0.04,0.1,0.0,0.0,0.62,0.78,0.5217391304347826,0.0,0.10309278350515463,0.30434782608695654,0.0,0.81,0.51,0.32,0.1388888888888889,0.3571428571428571,0.485,0.4961832061068702,0.4506172839506173,0.5,0.0,0.5714285714285714,0.5,0.5,0.45408163265306123,0.4765625,0.5,0.489247311827957,0.41025641025641024,0.5185185185185185,0.515,0.48571428571428565,0.45238095238095233,0.5046728971962616,0.5454545454545455,0.01552111771433778,0.015111916658534778,0.01885252912423318,0.01584891029357057,0.02841353816697094,0.6337968987617376,0.4145678220752443,0.01954835074335746,0.04696356275303643,0.002638522427440633,0.00010542962572482868,0.0004765411774899276,0.00016818028927009755,0.10666692265407747,0.08914344595198177,0.22732407894435933,0.09321156812245152,0.0049753578972072275,0.13304409746839668,0.0007283321194464674,0.00893516147186071,0.035956673084028556,0.1088126799192354,0.12240486584061841,0.05977348223240392,0.014873806256111444,0.012473585694099471,0.012173362877211515,0.011860234393936714,0.010037120903932474,0.025709659483127166,0.37596736072164244,0.07808210294213018,3.4586348342049296e-06,0.49999821437468056,0.014429892777921078,0.021176430059744983,0.03858516921754114,0.03716715013763475,0.017448381854619534,0.03404834215657533,0.03291593215123284,0.4401882058465617,0.5,1.0
122,0.52,0.04040404040404041,0.04,0.0,0.0,0.0,0.48,0.8300000000000001,0.463768115942029,0.0,0.12371134020618557,0.30434782608695654,0.0,0.96,0.39,0.44,0.15277777777777776,0.2857142857142857,0.435,0.5267175572519084,0.48148148148148145,0.3461538461538462,0.0,0.5714285714285714,0.5,0.43,0.5357142857142857,0.4296875,0.5,0.510752688172043,0.4615384615384615,0.5185185185185185,0.575,0.5028571428571428,0.5317460317460317,0.5327102803738317,0.4090909090909091,0.015880851477929062,0.01484720268809938,0.01816868760981797,0.01487908174657427,0.03374698841023305,0.629441252788503,0.4125339004436392,0.02132547353820814,0.05463826791057912,0.0037835415940658135,9.036825062128172e-05,0.0010830481306589265,0.00016818028927009755,0.15903184213930027,0.13799471911816336,0.30869256980812776,0.1825214227882047,0.010044590471720252,0.237336741833306,0.0011653313911143476,0.020340307630982064,0.08469945355191258,0.14870952880099195,0.15595716711188443,0.10688384442507734,0.014466492650592442,0.012237298730880305,0.012040661724655236,0.01177241462094896,0.009999011530385397,0.03958910052198724,0.3827194496832183,0.08832875764716054,3.0955616605747177e-06,0.4999971156679154,0.014275950255985336,0.02841353816697094,0.033181334169332666,0.03692566231256733,0.025709659483127166,0.03211138127423652,0.03321782408885557,0.36789345422339137,0.5,0.0
123,0.64,0.11111111111111112,0.04,0.25,0.375,0.0,0.52,0.77,0.4782608695652174,0.0,0.13402061855670103,0.43478260869565216,0.0,0.96,0.65,0.4266666666666667,0.15277777777777776,0.14285714285714285,0.56,0.5877862595419847,0.48148148148148145,0.6153846153846154,0.0,0.7857142857142857,0.5,0.52,0.4795918367346939,0.46875,0.5,0.5053763440860215,0.5384615384615384,0.5185185185185185,0.5,0.72,0.45238095238095233,0.5233644859813084,0.36363636363636365,0.014915037642671044,0.013926045435937319,0.017308095139030498,0.014218853692746267,0.030585213179392556,0.6304427519613758,0.4034573624878313,0.025919986129773306,0.05395176905474388,0.004032458804201723,0.0004970253784170494,0.001148031018498462,8.409014463504877e-05,0.16021409978658735,0.13158058746174894,0.3357056281016306,0.199615690383467,0.0076273175310959855,0.23815987593971244,0.0007283321194464674,0.009897357131816178,0.09016393442622953,0.14973763871753723,0.15373810463703572,0.1151159352795336,0.013925191260988266,0.011888657135319152,0.011832444237506758,0.011625108397758002,0.009932582084457367,0.035828539483021955,0.3615191294696081,0.13466568667718712,2.516234191881512e-06,0.4999970075348074,0.01398281028344445,0.03374698841023305,0.03710699815840256,0.03623832261721788,0.03958910052198724,0.04005671199323299,0.032930543794001704,0.32335491696138285,0.5,0.5
124,0.73,0.07070707070707072,0.04,0.35000000000000003,0.0,0.0,0.56,0.79,0.463768115942029,0.09090909090909091,0.14432989690721648,0.9130434782608695,0.0,0.7000000000000001,0.67,0.4133333333333334,0.18055555555555555,0.3571428571428571,0.545,0.5038167938931297,0.48148148148148145,0.5,0.0,0.3571428571428571,0.5,0.52,0.5204081632653061,0.453125,0.5625,0.5053763440860215,0.7435897435897436,0.5185185185185185,0.37,0.5828571428571429,0.45238095238095233,0.5420560747663551,0.5909090909090909,0.014258145220517177,0.013185868371486921,0.017328282448570806,0.013845098741426962,0.026416151597885504,0.6313694383896716,0.4023811494053106,0.06770404403796974,0.053230065129378626,0.0045800766665007216,0.000316288877174486,0.0021444352987046744,0.0005045408678102926,0.11970813393261333,0.10234253436624226,0.2827452146271183,0.1504916525313511,0.0074865055151372905,0.20262455533286072,0.0008739985433357609,0.010985288378553004,0.06477646189448302,0.13196757047577526,0.14129180863173144,0.09632126024421869,0.013463400059295447,0.011530131510871098,0.011599223015887904,0.011453421315470488,0.009851879665537883,0.03263285003971506,0.3621980102687541,0.08307572580470826,2.1882091208095303e-06,0.49999713319293265,0.013590606699621127,0.030585213179392556,0.03627362061995794,0.03586870474469803,0.035828539483021955,0.0430494522980196,0.03474680024529933,0.29903759324428925,0.5,0.5
125,0.61,0.11111111111111112,0.05,0.0,0.25,0.0,0.62,0.79,0.4927536231884058,0.0,0.16494845360824742,0.6086956521739131,0.0,0.89,0.58,0.3866666666666667,0.16666666666666666,0.3571428571428571,0.44,0.5648854961832062,0.48765432098765427,0.15384615384615385,0.0,0.7142857142857142,0.5,0.53,0.5102040816326531,0.4765625,0.4375,0.510752688172043,0.28205128205128205,0.5185185185185185,0.595,0.52,0.4444444444444444,0.514018691588785,0.4545454545454546,0.013887547702726915,0.012602928503272458,0.013883374739638153,0.01081719659777483,0.04330566455499932,0.6227837730678824,0.4248807230396635,0.0729487235056998,0.06021827143108607,0.009409070543137353,0.0007530687551773477,0.0017978598968938179,0.0002522704339051463,0.15874789820862706,0.12140419105075421,0.40216799688979354,0.2047740120238719,0.01349448486270828,0.25940916055075436,0.0013109978150036416,0.014952189064684585,0.12349532310444741,0.17720749886366802,0.18529171664986718,0.14621623345127513,0.011684017201274644,0.01047505095844874,0.010969624079478487,0.010986914258874707,0.009637607962444956,0.04675768058622246,0.3830143666631728,0.137259776475929,2.5531523627518973e-06,0.4999974796961889,0.012824431336797799,0.026416151597885504,0.04026182506125578,0.03768118680824156,0.03263285003971506,0.04614826899739001,0.038151092742700815,0.14754563743181826,0.5,0.5
126,0.72,0.10101010101010102,0.05,0.0,0.375,0.0,0.5,0.86,0.4927536231884058,0.0,0.17525773195876287,0.4782608695652174,0.0,0.85,0.63,0.32,0.1388888888888889,0.3571428571428571,0.555,0.5267175572519084,0.48148148148148145,0.42307692307692313,0.0,0.6428571428571428,0.5,0.44,0.5459183673469388,0.4609375,0.5,0.5053763440860215,0.3846153846153846,0.5185185185185185,0.48,0.6,0.4206349206349206,0.5046728971962616,0.4545454545454546,0.010872926343068818,0.009842878875120503,0.010201444875157617,0.008436128006746868,0.08707798026733825,0.6248761575512214,0.45360306599690836,0.04767890425209137,0.06717127266326352,0.008015134166376264,0.000316288877174486,0.0012779967941775332,0.0002522704339051463,0.1106997348509345,0.08935846218726563,0.31927641960344877,0.18997039826785905,0.02487678948603614,0.2841435639066566,0.002476329206117989,0.02355263949371469,0.1498842930206328,0.1977588749849262,0.21595808693052684,0.12808244458314896,0.009576633041265274,0.009065502771553154,0.01008781662838389,0.010320139012259678,0.00932421473238746,0.09598117491362967,0.42519706641241506,0.1690752069867485,3.6023905565641397e-06,0.49999782186252556,0.011879768504196486,0.04330566455499932,0.06383252685997315,0.04630383080200573,0.04675768058622246,0.07215090683150749,0.04960873431357135,0.06918762544733675,1.0,0.5
127,0.64,0.09090909090909091,0.03,0.0,0.0,0.0,0.61,0.54,0.3333333333333333,0.18181818181818182,0.08247422680412371,0.2608695652173913,0.0,0.64,0.56,0.4,0.20833333333333331,0.07142857142857142,0.46,0.5267175572519084,0.4691358024691358,0.42307692307692313,0.0,0.3571428571428571,0.5,0.555,0.34693877551020413,0.375,0.625,0.45161290322580644,0.3333333333333333,0.5185185185185185,0.395,0.5314285714285714,0.5079365079365079,0.5700934579439252,0.27272727272727276,0.008469846083193972,0.00797371627370555,0.011338651487290075,0.00910604726104413,0.040065644100490114,0.6347455275004388,0.35660618921026926,0.04191409128342941,0.048618201020947015,0.004928560760690994,0.00037653437758867385,0.001429623532469783,8.409014463504877e-05,0.07519663875056586,0.0611373216248164,0.23305966565280037,0.1094677916301835,0.005562074630368458,0.15750671126086285,0.00043699927166788045,0.008752581199249994,0.07377049180327869,0.10117683799770569,0.10942967411592011,0.07303758355282355,0.00886554167511686,0.008182284258966669,0.009418161503237623,0.009785712371084408,0.009053363675931472,0.041483973599086905,0.300542208057726,0.15503469595105815,2.6071242060315883e-06,0.4999967995539023,0.010945173808816554,0.08707798026733825,0.06952755887775994,0.050337443980827706,0.09598117491362967,0.07597704942156008,0.05491377329513775,0.12403872945825173,0.5,0.5
128,0.72,0.08080808080808081,0.05,0.35000000000000003,0.0,0.0,0.64,0.58,0.3333333333333333,0.0,0.08247422680412371,0.5217391304347826,0.0,0.78,0.62,0.4666666666666667,0.125,0.2857142857142857,0.54,0.5267175572519084,0.49382716049382713,0.6923076923076924,0.0,0.5714285714285714,0.5,0.515,0.5306122448979592,0.4609375,0.375,0.5,0.6153846153846154,0.5185185185185185,0.5700000000000001,0.6057142857142856,0.5,0.46728971962616817,0.5909090909090909,0.009154641348170022,0.00794531175001565,0.010307569991664631,0.006855036822159981,0.033685343282197036,0.6252968711310496,0.400018599179511,0.048675826795544185,0.04847738074282697,0.004281376014337631,0.0004066571277957677,0.00147294545769614,0.0003363605785401951,0.07211872696113301,0.060482924386996,0.18933839504196495,0.10508889678594063,0.005538605961042009,0.13049082865531725,0.00043699927166788045,0.009163051378664005,0.06996869105264181,0.07184091970229647,0.07326930373561344,0.05417913879962202,0.0073588157780097065,0.006935401831877592,0.00852000006699739,0.00907085188029761,0.008691483035119768,0.04670420355703272,0.37231253210448434,0.1405888583843144,1.7332653804684878e-06,0.49999686026101103,0.009624821589879488,0.040065644100490114,0.06551363398412019,0.05146318815043188,0.041483973599086905,0.07595393250050667,0.05954760448489421,0.058976049839324474,0.5,0.5
129,0.76,0.07070707070707072,0.06,0.35000000000000003,0.0,0.0,0.58,0.59,0.34782608695652173,0.0,0.07216494845360824,0.3913043478260869,0.21428571428571427,0.75,0.0,0.0,0.0,0.0,0.52,0.5267175572519084,0.48765432098765427,0.42307692307692313,0.0,0.5714285714285714,0.5,0.47,0.5153061224489796,0.46875,0.5,0.4946236559139785,0.3846153846153846,0.6296296296296295,0.485,0.21714285714285714,0.1825396825396825,0.43925233644859807,0.27272727272727276,0.00687075044732368,0.007158419063633292,0.008353720158839686,0.007629650096196306,0.07374870234887217,0.6350841928982242,0.4496403123450555,0.05881843006371635,0.05810596725928533,0.00537661173893563,0.0002560433767602982,0.0014946064203093185,8.409014463504877e-05,0.10773196501325745,0.08569072147814834,0.3286207606284447,0.18680964400986239,0.018610654775874206,0.2594029482178758,0.001747997086671522,0.018220659471766973,0.13841082783968264,0.15172274117294202,0.1595942833271373,0.12660801140898229,0.0070015947021253265,0.00620136617064947,0.007850952027147775,0.008503678723210166,0.008378773794024338,0.07555785085425423,0.400715930988681,0.164703084805119,2.7849042121806885e-06,0.4999978230629107,0.008560563420338094,0.033685343282197036,0.059952206375481404,0.06000517617912532,0.04670420355703272,0.06712538666789511,0.06748648215636924,0.11817228669181756,0.5,0.5
130,0.6900000000000001,0.0,0.04,0.25,0.375,0.1111111111111111,0.58,0.47000000000000003,0.31884057971014496,0.0,0.1134020618556701,0.4782608695652174,0.0,0.63,0.0,0.0,0.0,0.0,0.46499999999999997,0.48091603053435117,0.4691358024691358,0.3461538461538462,0.0,0.7857142857142857,0.5555555555555556,0.5,0.4489795918367347,0.4453125,0.5,0.521505376344086,0.5128205128205128,0.4074074074074074,0.44,0.5714285714285714,0.4603174603174603,0.5233644859813084,0.4545454545454546,0.007659595267215782,0.007115869966182395,0.010822873007587198,0.008158960056184453,0.03199394554692879,0.6342906829667375,0.3622235349542645,0.05157990550908066,0.051733849674353106,0.005974013043261811,0.0001656751261390165,0.0018195208595069964,0.0005045408678102926,0.1048874733234172,0.09323706422856952,0.2460264824936538,0.15153027766278204,0.011640459985918797,0.1948296306535141,0.0011653313911143476,0.01280887848219947,0.14037492950625205,0.1149457807296643,0.12403562764208323,0.08406394750013044,0.007093676443857052,0.005788273275443952,0.007345837421728365,0.008044918136480582,0.008102230267231086,0.037491546551412576,0.3202893870267581,0.1590879612615923,2.313848422013642e-06,0.4999970616736309,0.00767093628434878,0.07374870234887217,0.05658441949524151,0.06030599767600453,0.07555785085425423,0.06539954982054633,0.06785353437790795,0.15774761187814101,0.5,0.5
131,0.53,0.0,0.05,0.2,0.25,0.0,0.5700000000000001,0.52,0.2898550724637681,0.0,0.09278350515463918,0.3913043478260869,0.0,0.6,0.0,0.0,0.0,0.0,0.42,0.5343511450381679,0.48765432098765427,0.3846153846153847,0.0,0.5,0.4444444444444444,0.495,0.5357142857142857,0.4453125,0.5,0.489247311827957,0.41025641025641024,0.5185185185185185,0.485,0.5714285714285714,0.4603174603174603,0.5233644859813084,0.4545454545454546,0.008083563403213607,0.00813822551882594,0.01045702352976367,0.009019430521727358,0.04622506301174763,0.6353619247112425,0.4220404184873099,0.045641714706774736,0.0642668544270375,0.011948026086523622,0.00037653437758867385,0.0022310791491573887,0.003363605785401951,0.23793895104442864,0.22686601891727376,0.2430946554760217,0.2832405836816788,0.008448720957521708,0.19112086792502647,0.0007283321194464674,0.010160793200331614,0.11792388619878266,0.10399525059599454,0.11324883777081948,0.07819906587025374,0.007579767068694478,0.005701872375910352,0.007029551139563352,0.007718277787255895,0.007875388705537473,0.052077680475929124,0.3835687758569057,0.2648079292678181,3.1157368180937615e-06,0.4999976981808092,0.006962500492868669,0.03199394554692879,0.06181641660198278,0.06453600353603803,0.037491546551412576,0.06772238361200153,0.07214531902073648,0.2201089524883949,0.5,0.5
132,0.59,0.0,0.02,0.2,0.0,0.0,0.56,0.5700000000000001,0.2898550724637681,0.09090909090909091,0.10309278350515463,0.34782608695652173,0.0,0.6,0.0,0.0,0.0,0.0,0.53,0.5343511450381679,0.4629629629629629,0.42307692307692313,0.0,0.42857142857142855,0.5,0.495,0.5357142857142857,0.4609375,0.5625,0.5053763440860215,0.43589743589743585,0.5185185185185185,0.5,0.5714285714285714,0.4603174603174603,0.5233644859813084,0.4545454545454546,0.009077767137337388,0.008499719154724257,0.012093570943163268,0.008744414233345807,0.02818936478672339,0.6316888393319982,0.38756564460229354,0.03541242252178059,0.052279528252068296,0.00706924876785981,0.0002560433767602982,0.0015379283455356756,8.409014463504877e-05,0.4103697131863157,0.40474365286615605,0.23287671232876714,0.4148858611429639,0.008331377610889461,0.15083621883253184,0.0008739985433357609,0.010383181924725555,0.1102327752173152,0.10093874938545308,0.10665488787794006,0.07364629449628687,0.007682167384434269,0.0055656644580224755,0.006716610042420298,0.007394483177918271,0.007645023716495274,0.02979513172445563,0.3392588106348761,0.10553621997881492,2.8453600047627494e-06,0.49999716201865047,0.006658204149100417,0.04622506301174763,0.0428075130785673,0.06130806054483659,0.052077680475929124,0.04794018449228356,0.06840141356880572,0.2091502217955713,0.5,0.5
133,0.49,0.0,0.0,0.0,0.0,0.0,0.59,0.66,0.2753623188405797,0.0,0.07216494845360824,0.9130434782608695,0.0,0.88,0.0,0.0,0.0,0.0,0.45,0.5343511450381679,0.4691358024691358,0.2692307692307693,0.0,0.5714285714285714,0.5,0.515,0.5561224489795918,0.453125,0.4375,0.4838709677419355,0.7948717948717948,0.5185185185185185,0.64,0.5714285714285714,0.4603174603174603,0.5233644859813084,0.4545454545454546,0.008801014616255032,0.008548888666514182,0.012173458592499665,0.009507275467166898,0.030171960545546356,0.6350461772657726,0.4089537532179867,0.030904598847037404,0.05479669072346417,0.005725095833125902,0.00028616612696739214,0.0016245721959883897,0.0005045408678102926,0.16571109260816141,0.15052902303686022,0.24195119720081418,0.19370999827811708,0.0065008214034264255,0.18771262679953815,0.0005826656955571739,0.008731329651043465,0.11052447348462749,0.1369705233929792,0.15244844224880325,0.07831114598047875,0.008123499351310955,0.005661583321935278,0.006553093815851795,0.007179923814341252,0.007458141943091079,0.032816813164774784,0.36967024598834863,0.09990488337404613,2.1887557260406214e-06,0.4999969688942725,0.0068154547389180815,0.02818936478672339,0.042047319038747075,0.04915631773515239,0.02979513172445563,0.04591940188580308,0.054460030103880896,0.2650318968209684,0.5,0.5
134,0.93,0.12121212121212122,0.06,0.1,0.0,0.1111111111111111,0.33,0.81,0.4492753623188406,0.09090909090909091,0.09278350515463918,0.7391304347826086,0.0,0.92,0.0,0.0,0.0,0.0,0.72,0.6259541984732825,0.5185185185185185,0.5,0.0,0.5714285714285714,0.5555555555555556,0.37,0.5867346938775511,0.5546875,0.5625,0.510752688172043,0.3589743589743589,0.5185185185185185,0.52,0.5714285714285714,0.4603174603174603,0.5233644859813084,0.4545454545454546,0.009549537621728593,0.008515991801070495,0.012122604301762666,0.008919276772936573,0.018355133535175677,0.630676400309781,0.39421006160972405,0.032074899224134194,0.06393240626650239,0.005625528949071539,0.00021085925144965736,0.0008447775419139626,0.0002522704339051463,0.19467135258358664,0.1895778410708016,0.18112836462597479,0.2039835944855783,0.005069232574513025,0.12116534046302069,0.0005826656955571739,0.008324238567901127,0.07883631837893551,0.07904387323791237,0.08057611307637177,0.05789710659398206,0.008043459296207218,0.005580850270019342,0.00632836714898952,0.006925371257965732,0.007252036004233145,0.02091212140878384,0.35173125199086985,0.08863140145701377,1.9733642326685977e-06,0.49999718951282596,0.00678803575341581,0.030171960545546356,0.030419037571707178,0.04452024334165364,0.032816813164774784,0.03244722831487319,0.049919493759699785,0.23857086929160143,0.5,0.5
